id,code,name,description,notes,symbol
sat_udm_code_1658,N52,Unidad térmica británica (termoquímico) por pie cuadrado minuto.,Unidad del flujo superficial de calor según el sistema Imperial de unidades.,,Btuth/(ft²·min) 
sat_udm_code_1659,N53,Unidad térmica británica (tabla internacional) por pie cuadrado segundo.,Unidad del flujo superficial de calor según el sistema Imperial de unidades.,,BtuIT/(ft²·s)
sat_udm_code_1660,N54,Unidad térmica británica (termoquímica) por pie cuadrado segundo.,Unidad del flujo superficial de calor según el sistema Imperial de unidades.,,Btuth/(ft²·s)
sat_udm_code_1661,N55,Unidad térmica británica (tabla internacional) por pulgada cuadrada segundo.,Unidad del flujo superficial de calor según el sistema Imperial de unidades.,,BtuIT/(in²·s)
sat_udm_code_1662,N56,Caloría (termoquímica) por centímetro cuadrado minuto,Unidad del flujo superficial de calor según el sistema Imperial de unidades.,,calth/(cm²·min)
sat_udm_code_1663,N57,Caloría (termoquímica) por centímetro cuadrado segundo,Unidad del flujo superficial de calor según el sistema Imperial de unidades.,,calth/(cm²·s)
sat_udm_code_1664,N58,Unidad térmica británica (tabla internacional) por pie cúbico,Unidad de la densidad de energía según el sistema Imperial de unidades.,,BtuIT/ft³
sat_udm_code_1665,N59,Unidad térmica británica (termoquímica) por pie cúbico,Unidad de la densidad de energía según el sistema Imperial de unidades.,,Btuth/ft³
sat_udm_code_1666,N60,Unidad térmica británica (tabla internacional) por grado fahrenheit,Unidad de la capacidad calorífica según el sistema Imperial de unidades.,,BtuIT/ºF
sat_udm_code_1667,N61,Unidad térmica británica (termoquímico) por grado fahrenheit,Unidad de la capacidad calorífica según el sistema Imperial de unidades.,,Btuth/ºF
sat_udm_code_1668,N62,Unidad térmica británica (tabla internacional) por grado rankine,Unidad de la capacidad calorífica según el sistema Imperial de unidades.,,BtuIT/ºR
sat_udm_code_1669,N63,Unidad térmica británica (termoquímico) por grado rankine,Unidad de la capacidad calorífica según el sistema Imperial de unidades.,,Btuth/ºR
sat_udm_code_1670,N64,Unidad térmica británica (termoquímico) por libra grado rankine,Unidad de la capacidad calorífica (unidad térmica británica según la tabla internacional según el grado de Rankine) de acuerdo con el sistema Imperial de unidades dividido por la unidad avoirdupois libra según el sistema de avoirdupois de unidades.,,(Btuth/°R)/lb
sat_udm_code_1671,N65,Kilocaloría (tabla internacional) por gramo kelvin,"Unidad de la capacidad calorífica relacionada con la masa como cociente 1000 veces de la caloría (tabla internacional) dividido por el producto de 0,001 veces de las unidades de base kilogramo y kelvin.",,(kcalIT/K)/g
sat_udm_code_1672,N66,Unidad térmica británica (39 °f),Unidad de energía térmica según el sistema Imperial de unidades en una temperatura de referencia de 39 ° F.,,Btu (39 ºF) 
sat_udm_code_1673,N67,Unidad térmica británica (59 °f),Unidad de energía térmica según el sistema Imperial de unidades en una temperatura de referencia de 59 ° F.,,Btu (59 ºF)
sat_udm_code_1674,N68,Unidad térmica británica (60 °f),Unidad de energía térmica según el sistema Imperial de unidades en una temperatura de referencia de 60 ° F.,,Btu (60 ºF) 
sat_udm_code_1675,N69,Caloría (20 °c),"Unidad para la cantidad de calor, que se requiere para que 1g de agua libre de aire a una presión constante de 101.325 kPa, se caliente a la presión de la atmósfera estándar a nivel del mar, de 19,5 ° C a 20,5 ° C.",,cal₂₀
sat_udm_code_1676,N70,Quad,Unidad de energía de acuerdo al sistema imperial de unidades,,quad
sat_udm_code_1677,N71,Termia (energía comercial),"Unidad de energía calorífica en uso comercial, dentro de Estados Unidos definida como: 1 thm (EC) = 100 000 BtuIT.",,thm (EC)
sat_udm_code_1678,N72,Termia (UEA),Unidad de energía térmica en uso comercial.,,thm (US)
sat_udm_code_1679,N73,Unidad térmica británica (termoquímica) por libra,Unidad de la energía calorífica según el sistema imperial de unidades dividió por la unidad de la libra de avoirdupois según el sistema de avoirdupois de unidades.,,Btuth/lb
sat_udm_code_1680,N74,Unidad térmica británica (tabla internacional) por hora pie cuadrado grado fahrenheit.,Unidad del coeficiente de transición térmica según el sistema Imperial de unidades.,,BtuIT/(h·ft²·ºF)
sat_udm_code_1681,N75,Unidad térmica británica (termoquímico) por hora pie cuadrado grado farenheit.,Unidad del coeficiente de transición térmica según el sistema imperial de unidades.,,Btuth/(h·ft²·ºF)
sat_udm_code_1682,N76,Unidad térmica británica (tabla internacional) por segundo pie cuadrado grado fahrenheit.,Unidad del coeficiente de transición térmica según el sistema imperial de unidades.,,BtuIT/(s·ft²·ºF)
sat_udm_code_1683,N77,Unidad térmica británica (termoquímico) por segundo pie cuadrado grado fahrenheit.,Unidad del coeficiente de transición térmica según el sistema imperial de unidades.,,Btuth/(s·ft²·ºF) 
sat_udm_code_1684,N78,Kilowatt por metro cuadrado kelvin,"1000 veces la unidad derivada watt, dividida por el producto de la potencia de unidad base, metro, por el exponente 2 y la unidad base, kelvin, del sistema internacional de unidades.",,kW/(m²·K)
sat_udm_code_1685,N79,Kelvin por pascal,"Unidad base del sistema internacional kelvin, dividido entre pascal, unidad base del sistema internacional",,K/Pa
sat_udm_code_1686,N80,Watt por metro grado celsius,"Unidad derivada del sistema internacional, watt, dividido por el producto de la unidad base, metro, y la unidad de temperatura grados Celsius.",,W/(m·°C)
sat_udm_code_1687,N81,Kilowatt por metro kelvin,"1000 veces de la unidad derivada, watt, dividido por el producto de la unidad de base metro y la unidad base kelvin, ambas del sistema internacional.",,kW/(m·K)
sat_udm_code_1688,N82,Kilowatt por metro grado celsius,"1000 veces de la unidad derivada, watt, dividido por el producto de la unidad base metro y la unidad de temperatura grados Celsius.",,kW/(m·°C)
sat_udm_code_1689,N83,Metro por grado celsius metro,,,m/(°C·m)
sat_udm_code_1690,N84,Grado fahrenheit hora por unidad térmica británica (tabla internacional),"Unidad no conforme al sistema internacional de unidades,de la resistencia térmica según el sistema Imperial de unidades.",,ºF/(BtuIT/h)
sat_udm_code_1691,N85,Grado fahrenheit hora por unidad térmica británica (termoquímico),"Unidad no conforme al sistema internacional de unidades,de la resistencia térmica según el sistema Imperial de unidades.",,ºF/(Btuth/h)
sat_udm_code_1692,N86,Grado fahrenheit segundo por unidad térmica británica (tabla internacional),"Unidad no conforme al sistema internacional de unidades,de la resistencia térmica según el sistema Imperial de unidades.",,ºF/(BtuIT/s)
sat_udm_code_1693,N87,Grago fahrenheit segundo por unidad térmica británica (termoquímico),"Unidad no conforme al sistema internacional de unidades,de la resistencia térmica según el sistema Imperial de unidades.",,ºF/(Btuth/s)
sat_udm_code_1694,N88,Grado fahrenheit hora pie cuadrado por unidad térmica británica (tabla internacional) pulgada,Unidad de resistencia térmica específica según el sistema Imperial de unidades,,ºF·h·ft²/(BtuIT·in)
sat_udm_code_1695,N89,Grado fahrenheit hora pie cuadrado por unidad térmica británica (termoquímico) pulgada.,Unidad de resistencia térmica específica según el sistema Imperial de unidades,,ºF·h·ft²/(Btuth·in)
sat_udm_code_1696,N90,Kilofaradio,"1000 veces del faradio, unidad derivada del sistema internacional",,kF
sat_udm_code_1697,N91,Joule recíproco,,,1/J
sat_udm_code_1698,N92,Picosiemens,0.000 000 000 001 veces de la unidad derivada  siemens del sistema internacional de unidades.,,pS
sat_udm_code_1699,N93,Amperio por pascal,Unidad base amperio dividido por la unidad derivada pascal.,,A/Pa
sat_udm_code_1700,N94,Franklin,"CGS (Centímetro-Gram-Segundo sistema) unidad de la carga eléctrica, donde la carga asciende exactamente a 1 franklin donde la fuerza de 1 dina sobre una carga igual se realiza a una distancia de 1 cm.",,Fr
sat_udm_code_1701,N95,Amperio minuto,Unidad de carga eléctrica que define la cantidad de carga acumulada por un flujo constante de un amperio por un minuto.,,A·min
sat_udm_code_1702,N96,Biot,"El número de Biot (Bi) es un número adimensional utilizado en cálculos de transmisión de calor. Su nombre hace honor al físico francés Jean Baptiste Biot (1774-1862) y relaciona la transferencia de calor por conducción dentro de un cuerpo y la transferencia de calor por convección en la superficie de dicho cuerpo. Biot en 1804, analizó la interacción entre la conducción en un sólido y la convección en sus superficies.",,Bi
sat_udm_code_1703,N97,Gilbert,"CGS (Centímetro-Gram-Segundo sistema) unidad de la fuerza magnetomotriz, que se define por el trabajo para aumentar el potencial magnético de un polo común positivo con 1 erg.",,Gi
sat_udm_code_1704,N98,Voltio por pascal,"Unidad derivada del sistema internacional, voltio, dividido entre la unidad derivada del sistema internacional, pascal.",,V/Pa
sat_udm_code_1705,N99,Picovoltio,"0.000 000 000 001 veces de la unidad derivada del sistema internacional, voltio.",,pV
sat_udm_code_1706,NA,Miligramo por kilogramo,,,mg/kg
sat_udm_code_1707,NAR,Número de artículos,Unidad de conteo que define el número de artículos ,,
sat_udm_code_1708,NB,barcaza,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",
sat_udm_code_1709,NBB,Número de bobinas,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",
sat_udm_code_1710,NC,Carro,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",
sat_udm_code_1711,NCL,Número de celulas,"Unidad de conteo que define el número de células (célula: un espacio cerrado o circunscrito, cavidad o volumen)",,
sat_udm_code_1712,ND,Barril neto,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",
sat_udm_code_1713,NE,Litro neto,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",
sat_udm_code_1714,NEW,Newton,,,N
sat_udm_code_1715,NF,Mensaje,Unidad de conteo que define el número de mensajes,,
sat_udm_code_1716,NG,Galón neto (us),,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",
sat_udm_code_1717,NH,Hora del mensaje,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",
sat_udm_code_1718,NI,Galón imperial neto,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",
sat_udm_code_1719,NIL,Nil,Unidad de conteo que define el número de instancias de nada,,()
sat_udm_code_1720,NIU,Número de unidades internacionales,Unidad de conteo que define el número de unidades internacionales,,
sat_udm_code_1721,NJ,Número de pantallas,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",
sat_udm_code_1722,NL,Carga,Unidad de volumen que define el número de cargas(carga: cantidad de artículos transportados o procesados al mismo tiempo),,
sat_udm_code_1723,NM3,Metro cúbico normalizado,Metros cúbicos normalizados (temperatura 0 ° C y presión 101325 milibares),,
sat_udm_code_1724,NMI,Milla náutica,Es una unidad de longitud empleada en navegación marítima y aérea.,,n mile
sat_udm_code_1725,NMP,Número de paquetes,Unidad que define el número de paquetes (paquetes: colección de objetos empaquetados),,
sat_udm_code_1726,NN,tren,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",
sat_udm_code_1727,NPR,Número de parejas,Una unidad de cuenta que define el número de pares (par: elemento descrito por dos).,Unidades no recomendadas para su uso por la Oficina Internacional de Pesos y Medidas (BIPM) con sede en Francia.,
sat_udm_code_1728,NPT,Número de partes,Unidad de conteo que define el número de partes (partes: componente de larga entidad),,
sat_udm_code_1729,NQ,Mho,,Unidades no recomendadas para su uso por la Oficina Internacional de Pesos y Medidas (BIPM) con sede en Francia.,
sat_udm_code_1730,NR,Micromho,,Unidades no recomendadas para su uso por la Oficina Internacional de Pesos y Medidas (BIPM) con sede en Francia.,
sat_udm_code_1731,NT,Tonelada neta,"Unidad de masa equivalente a 2000 libras, ver (US). Convencion Internacional referencia sobre el arqueo de los busques",,
sat_udm_code_1732,NTT,Tonelada de registro neto,"Una unidad de masa igual al total de las imágenes cúbicas después de las deducciones, donde 1 registro t es igual a 100 pies cúbicos. Véase el Convenio internacional sobre el arqueo de los buques.",Unidades no recomendadas para su uso por la Oficina Internacional de Pesos y Medidas (BIPM) con sede en Francia.,
sat_udm_code_1733,NV,vehículo,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",
sat_udm_code_1734,NY,Libra por tonelada métrica al aire seco,,"Las unidades marcadas como borradas en el catálogo internacional de UNECE, serán retenidas indefinidamente en las listas de códigos. En su caso, estas unidades podrán ser reinstalado a través del proceso de mantenimiento.",
